AirportID,Year,Month,Day,Time,TimeZone,SkyCondition,Visibility,WeatherType,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,ValueForWindCharacter,StationPressure,PressureTendency,PressureChange,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter,__index_level_0__
13931,2013,8,3,251,-5,CLR,10.0,,75.0,23.9,72.0,22.4,71.0,21.7,87.0,6.0,230,,29.94,,,29.96,AA,,29.97,2444
10800,2013,8,8,353,-8,CLR,10.0,,63.0,17.2,58.0,14.6,55.0,12.8,75.0,3.0,080,,29.18,,,29.92,AA,,29.96,2445
13931,2013,9,13,251,-5,FEW100,10.0,,75.0,23.9,72.0,22.0,70.0,21.1,85.0,3.0,240,,29.69,,,29.71,AA,,29.72,2446
12191,2013,5,3,2053,-6,CLR,10.0,,59.0,15.0,46.0,7.8,30.0,-1.1,33.0,5.0,350,,30.05,,,30.11,AA,,30.1,2447
14122,2013,8,24,2151,-5,SCT055,10.0,,69.0,20.6,61.0,15.9,55.0,12.8,61.0,5.0,090,,29.02,,,30.31,AA,,30.31,2448
11618,2013,6,17,1551,-5,FEW050 SCT080 SCT200,10.0,,82.0,27.8,69.0,20.3,61.0,16.1,49.0,13.0,250,,29.82,,,29.84,AA,,29.85,2449
10140,2013,7,5,1752,-7,SCT120 BKN180 BKN250,10.0,,87.0,30.6,65.0,18.1,52.0,11.1,30.0,0.0,000,,24.62,,,29.66,AA,,29.94,2450
15304,2013,5,23,1053,-5,SCT027 BKN250,10.0,,84.0,28.9,76.0,24.2,72.0,22.2,67.0,7.0,230,,30.01,,,30.02,AA,,30.02,2451
10693,2013,9,1,2153,-6,FEW045 SCT250,10.0,,74.0,23.3,71.0,21.4,69.0,20.6,84.0,3.0,200,,29.25,,,29.88,AA,,29.9,2452
13796,2013,10,30,453,-8,FEW012,10.0,,50.0,10.0,48.0,8.6,45.0,7.2,83.0,3.0,060,,30.0,,,30.09,AA,,30.1,2453
10423,2013,6,1,553,-6,SCT020 OVC028,10.0,,77.0,25.0,74.0,23.4,73.0,22.8,88.0,10.0,180,,29.28,,,29.77,AA,,29.81,2454
13930,2013,4,28,824,-6,BKN022 BKN043 OVC050,10.0,,55.0,13.0,51.0,10.7,48.0,9.0,77.0,6.0,040,,29.18,,,,SP,,29.9,2455
12173,2013,8,30,1453,-10,FEW028 SCT036 SCT055,10.0,,87.0,30.6,71.0,21.5,62.0,16.7,43.0,13.0,050,18.0,29.93,,,29.95,AA,,29.95,2456
12451,2013,8,18,2256,-5,FEW025 BKN250,10.0,,79.0,26.1,78.0,25.3,77.0,25.0,94.0,0.0,000,,30.07,,,30.11,AA,,30.11,2457
11066,2013,10,25,2351,-5,CLR,10.0,,35.0,1.7,32.0,-0.2,26.0,-3.3,70.0,6.0,180,,29.38,,,30.27,AA,,30.26,2458
14570,2013,10,12,1055,-8,FEW140 SCT190,10.0,,59.0,15.0,44.0,6.7,27.0,-2.8,29.0,3.0,130,,25.5,,,29.88,AA,,29.97,2459
13244,2013,10,7,654,-6,CLR,10.0,,55.0,12.8,51.0,10.7,48.0,8.9,77.0,6.0,330,,29.68,,,30.03,AA,,30.04,2460
10140,2013,7,4,1052,-7,FEW070 SCT250,10.0,,80.0,26.7,62.0,16.4,50.0,10.0,35.0,6.0,VR ,,24.74,,,29.82,AA,,30.08,2461
12953,2013,4,9,351,-5,SCT110 OVC250,7.0,,49.0,9.4,47.0,8.3,45.0,7.2,86.0,3.0,060,,29.9,6.0,11.0,29.93,AA,,29.93,2462
11057,2013,7,5,1152,-5,SCT019 BKN028,10.0,,84.0,28.9,76.0,24.6,73.0,22.8,70.0,13.0,180,,29.43,,,30.24,AA,,30.26,2463
14524,2013,10,17,254,-5,SCT160 BKN200 OVC250,10.0,,61.0,16.1,60.0,15.7,60.0,15.6,97.0,5.0,170,,29.73,,,29.91,AA,,29.91,2464
12264,2013,10,19,452,-5,OVC250,9.0,,45.0,7.2,44.0,6.6,43.0,6.1,93.0,0.0,000,,29.6,,,29.95,AA,,29.95,2465
14869,2013,5,7,353,-7,FEW070 SCT090,10.0,,50.0,10.0,46.0,8.0,43.0,6.1,77.0,6.0,130,,25.65,,,29.86,AA,,29.95,2466
12953,2013,6,16,751,-5,FEW044 SCT080 SCT110,10.0,,71.0,21.7,60.0,15.3,51.0,10.6,49.0,3.0,220,,29.93,,,29.96,AA,T,29.96,2467
14771,2013,9,30,554,-8,OVC013,10.0,,64.0,18.0,62.0,16.7,61.0,16.0,90.0,5.0,230,,30.03,,,,SP,,30.05,2468
13931,2013,7,4,2251,-5,CLR,10.0,,78.0,25.6,73.0,22.5,70.0,21.1,77.0,7.0,190,,30.23,,,30.26,AA,,30.26,2469
11066,2013,10,15,551,-5,SCT100,6.0,BR,52.0,11.1,50.0,10.2,49.0,9.4,90.0,3.0,100,,29.26,,,30.13,AA,,30.14,2470
15016,2013,4,24,1351,-6,FEW043,10.0,,52.0,11.1,42.0,5.8,30.0,-1.1,43.0,7.0,290,,29.44,,,30.21,AA,,30.2,2471
13871,2013,9,20,1752,-6,FEW250,10.0,,66.0,18.9,55.0,12.6,45.0,7.2,47.0,8.0,350,,28.93,,,29.97,AA,,29.98,2472
10423,2013,4,6,1033,-6,SCT027 SCT250,10.0,,66.0,19.0,60.0,15.3,55.0,13.0,68.0,16.0,190,,29.49,,,,SP,,30.02,2473
10713,2013,7,3,110,-7,FEW080,10.0,VCTS,82.0,28.0,66.0,18.9,57.0,14.0,43.0,11.0,080,17.0,27.07,,,,SP,,30.06,2474
14570,2013,7,13,855,-8,FEW200,10.0,,75.0,23.9,51.0,10.4,26.0,-3.3,16.0,0.0,000,,25.63,,,29.95,AA,,30.12,2475
14027,2013,4,30,1153,-5,FEW007CB BKN016CB OVC027,1.25,+TSRA BR,72.0,22.2,70.0,21.1,69.0,20.6,90.0,8.0,080,,29.96,,,29.98,AA,0.77,29.98,2476
10800,2013,9,2,1753,-8,CLR,10.0,,88.0,31.1,72.0,22.2,64.0,17.8,45.0,6.0,140,,29.03,,,29.76,AA,,29.81,2477
10693,2013,7,22,1051,-6,FEW010 BKN035 OVC110,6.0,-RA BR,73.0,23.0,71.0,21.6,70.0,21.0,90.0,5.0,260,,29.29,,,,SP,,29.94,2478
13244,2013,7,4,1654,-6,SCT065 BKN090,10.0,,85.0,29.4,71.0,21.4,63.0,17.2,48.0,8.0,070,,29.6,,,29.95,AA,,29.96,2479
11066,2013,9,3,751,-5,FEW030,10.0,,62.0,16.7,56.0,13.5,52.0,11.1,70.0,11.0,340,,29.13,,,29.98,AA,,30.0,2480
14570,2013,8,25,1655,-8,SCT100,10.0,,79.0,26.1,55.0,12.9,35.0,1.7,20.0,14.0,240,21.0,25.51,,,29.85,AA,,29.98,2481
10299,2013,9,14,1953,-9,FEW055 SCT085 SCT250,10.0,,55.0,12.8,51.0,10.4,47.0,8.3,75.0,8.0,170,,29.72,,,29.86,AA,,29.86,2482
10299,2013,5,10,1853,-9,FEW080 SCT120 BKN150,10.0,,58.0,14.4,45.0,7.1,28.0,-2.2,32.0,5.0,160,,29.82,,,29.96,AA,,29.96,2483
14679,2013,5,15,1543,-8,BKN017,10.0,,64.0,18.0,58.0,14.6,54.0,12.0,70.0,9.0,220,,29.99,,,,SP,,30.02,2484
10299,2013,6,13,1451,-9,FEW055 SCT100 SCT180,10.0,,64.0,18.0,55.0,12.9,48.0,9.0,56.0,15.0,200,24.0,29.92,,,,SP,,30.06,2485
14843,2013,8,10,756,-4,FEW021 SCT030 SCT044,9.0,,83.0,28.3,78.0,25.5,76.0,24.4,80.0,6.0,090,,29.98,,,29.98,AA,,29.99,2486
10800,2013,6,30,553,-8,CLR,10.0,,78.0,25.6,64.0,17.8,55.0,12.8,45.0,0.0,000,,28.97,,,29.7,AA,,29.75,2487
15304,2013,7,27,1353,-5,FEW046 BKN300,10.0,,91.0,32.8,76.0,24.6,70.0,21.1,50.0,8.0,300,,29.95,,,29.96,AA,,29.96,2488
14831,2013,5,3,1453,-8,CLR,10.0,,88.0,31.1,57.0,13.9,24.0,-4.4,10.0,13.0,280,,29.8,,,29.84,AA,,29.85,2489
12954,2013,6,13,1353,-8,CLR,10.0,,74.0,23.3,63.0,17.3,56.0,13.3,54.0,8.0,190,,29.92,,,29.96,AA,,29.96,2490
14635,2013,8,9,1514,-5,SCT024 SCT032 OVC046,0.75,+RA BR,73.0,23.0,73.0,22.7,73.0,23.0,100.0,10.0,350,20.0,30.01,,,,SP,,30.04,2491
11697,2013,10,26,1853,-5,FEW045,10.0,,76.0,24.4,67.0,19.2,61.0,16.1,60.0,6.0,050,,30.06,,,30.07,AA,,30.07,2492
14831,2013,4,9,953,-8,CLR,10.0,,66.0,18.9,50.0,9.8,31.0,-0.6,27.0,20.0,310,25.0,30.02,5.0,0.0,30.07,AA,,30.07,2493
14492,2013,10,3,2151,-5,BKN190,10.0,,73.0,22.8,66.0,18.6,61.0,16.1,66.0,9.0,210,,29.65,,,30.11,AA,,30.12,2494
11042,2013,5,26,951,-5,CLR,10.0,,57.0,13.9,47.0,8.3,36.0,2.2,46.0,8.0,020,,29.48,,,30.36,AA,,30.35,2495
13930,2013,6,28,1451,-6,SCT050 BKN110,10.0,-RA,74.0,23.3,66.0,19.1,62.0,16.7,66.0,11.0,310,21.0,28.9,,,29.6,AA,T,29.62,2496
13871,2013,10,5,52,-6,FEW110,10.0,,50.0,10.0,43.0,6.2,35.0,1.7,57.0,11.0,250,,28.9,,,29.93,AA,,29.95,2497
13871,2013,10,25,1452,-6,FEW250,10.0,,59.0,15.0,46.0,7.8,31.0,-0.6,35.0,14.0,200,22.0,29.11,,,30.17,AA,,30.16,2498
13342,2013,5,15,1152,-6,FEW250,10.0,,72.0,22.2,60.0,15.5,51.0,10.6,48.0,11.0,060,,29.08,,,29.8,AA,,29.82,2499
10397,2013,5,31,1052,-5,SCT034 SCT250,10.0,,80.0,26.7,70.0,20.8,64.0,17.8,58.0,9.0,150,16.0,29.09,,,30.16,AA,,30.19,2500
14730,2013,9,23,1556,-5,CLR,10.0,,74.0,23.3,60.0,15.4,49.0,9.4,41.0,10.0,050,,29.48,,,30.0,AA,,30.01,2501
12451,2013,9,28,214,-5,FEW013 BKN022 BKN046,7.0,-RA,72.0,22.0,71.0,21.4,70.0,21.0,93.0,13.0,050,,29.96,,,,SP,,30.0,2502
11697,2013,6,5,1453,-5,FEW030 SCT050 BKN120,10.0,,84.0,28.9,79.0,26.1,77.0,25.0,80.0,10.0,090,,29.93,,,29.94,AA,,29.94,2503
14683,2013,4,7,951,-6,OVC011,10.0,,66.0,18.9,64.0,17.5,62.0,16.7,87.0,10.0,180,,29.06,,,29.89,AA,T,29.93,2504
10397,2013,9,21,1552,-5,BKN008 BKN040 OVC090,3.0,-RA BR,67.0,19.4,66.0,19.0,66.0,18.9,97.0,11.0,300,,28.67,,,29.74,AA,0.06,29.76,2505
14027,2013,7,29,1153,-5,SCT030TCU SCT150 BKN210,10.0,,89.0,31.7,77.0,25.0,72.0,22.2,57.0,11.0,100,,30.1,,,30.12,AA,,30.12,2506
13930,2013,6,3,1651,-6,FEW060 SCT250,10.0,,65.0,18.3,52.0,11.0,39.0,3.9,39.0,9.0,080,,29.31,,,30.03,AA,,30.03,2507
14908,2013,8,2,653,-8,OVC014,7.0,,67.0,19.4,61.0,16.1,57.0,13.9,70.0,5.0,VR ,,29.89,,,29.95,AA,,29.95,2508
12191,2013,8,2,1853,-6,FEW055 SCT250,10.0,,87.0,30.6,77.0,25.0,73.0,22.8,63.0,10.0,150,,29.89,,,29.95,AA,,29.94,2509
12173,2013,8,25,453,-10,FEW030 SCT060,10.0,,77.0,25.0,69.0,20.7,65.0,18.3,67.0,13.0,070,21.0,29.99,,,30.01,AA,,30.01,2510
12451,2013,7,13,856,-5,FEW014 SCT035 BKN150,10.0,,80.0,26.7,76.0,24.3,74.0,23.3,82.0,5.0,190,,29.94,,,29.98,AA,,29.98,2511
11066,2013,9,29,1851,-5,BKN065 BKN090,10.0,,69.0,20.6,62.0,16.8,58.0,14.4,68.0,6.0,240,,29.13,,,30.0,AA,,30.01,2512
14831,2013,9,21,424,-8,FEW025 SCT032 OVC045,10.0,,64.0,18.0,60.0,15.5,57.0,14.0,78.0,8.0,140,,29.78,,,,SP,,29.83,2513
12266,2013,9,10,1653,-6,SCT038 SCT150 BKN250,10.0,,87.0,30.6,77.0,25.0,73.0,22.8,63.0,14.0,130,,29.9,,,30.0,AA,,30.01,2514
15376,2013,9,13,153,-7,CLR,10.0,,79.0,26.1,67.0,19.6,61.0,16.1,54.0,8.0,110,,27.22,,,29.72,AA,,29.88,2515
12451,2013,7,20,556,-5,FEW035 SCT075 BKN100,10.0,,74.0,23.3,72.0,22.2,71.0,21.7,90.0,0.0,000,,30.04,,,30.08,AA,,30.08,2516
14107,2013,10,22,1951,-7,CLR,10.0,,81.0,27.2,54.0,12.4,26.0,-3.3,13.0,0.0,000,,28.7,,,29.83,AA,,29.88,2517
14100,2013,10,31,2354,-5,FEW011 SCT110 OVC150,10.0,,66.0,18.9,63.0,17.2,61.0,16.1,84.0,17.0,190,,29.76,,,29.78,AA,,29.79,2518
15376,2013,7,16,1053,-7,BKN100,10.0,,85.0,29.4,71.0,21.9,65.0,18.3,51.0,9.0,100,,27.35,,,29.88,AA,,30.02,2519
10721,2013,5,6,154,-5,BKN008,10.0,,45.0,7.2,44.0,6.4,42.0,5.6,89.0,5.0,170,,30.23,,,30.26,AA,,30.26,2520
13795,2013,7,4,2115,-5,CLR,10.0,,75.0,24.0,74.0,23.1,73.0,23.0,94.0,5.0,140,,30.18,,,,AA,,30.28,2521
12478,2013,4,23,751,-5,OVC018,10.0,,42.0,5.6,39.0,3.6,34.0,1.1,73.0,16.0,030,,30.35,,,30.37,AA,,30.37,2522
11618,2013,7,27,1551,-5,BKN055 BKN250,10.0,,81.0,27.2,68.0,20.1,61.0,16.1,51.0,10.0,130,18.0,29.95,,,29.97,AA,,29.98,2523
13930,2013,9,20,1751,-6,FEW038 BKN250,10.0,,66.0,18.9,59.0,14.7,53.0,11.7,63.0,17.0,300,24.0,29.08,,,29.79,AA,,29.8,2524
14570,2013,8,7,2355,-8,BKN120,10.0,,67.0,19.4,49.0,9.6,32.0,0.0,27.0,8.0,330,,25.61,,,29.93,AA,,30.1,2525
13342,2013,4,18,1952,-6,BKN011 BKN023 OVC043,10.0,,52.0,11.1,51.0,10.5,50.0,10.0,93.0,24.0,240,38.0,28.7,,,29.43,AA,0.01,29.43,2526
13342,2013,8,9,1752,-6,SCT047 BKN070 BKN160,10.0,,79.0,26.1,67.0,19.4,60.0,15.6,52.0,11.0,290,,29.24,,,29.96,AA,,29.98,2527
14100,2013,9,9,1954,-5,BKN035 BKN060 OVC120,10.0,,70.0,21.1,64.0,17.7,60.0,15.6,71.0,5.0,160,,30.15,,,30.18,AA,,30.18,2528
14635,2013,8,11,1353,-5,FEW046,10.0,,91.0,32.8,78.0,25.3,72.0,22.2,54.0,6.0,120,,30.07,,,30.09,AA,,30.1,2529
14679,2013,6,2,1251,-8,OVC015,10.0,,65.0,18.3,60.0,15.4,56.0,13.3,73.0,13.0,180,,29.82,,,29.85,AA,,29.85,2530
13204,2013,5,6,753,-5,SCT027 SCT065,10.0,,69.0,20.6,61.0,16.3,56.0,13.3,63.0,10.0,290,,29.88,,,29.98,AA,,29.99,2531
14679,2013,9,8,651,-8,FEW005 SCT180,10.0,,70.0,21.1,66.0,19.0,64.0,17.8,81.0,6.0,340,,29.83,,,29.86,AA,,29.86,2532
14570,2013,8,4,1555,-8,FEW110,10.0,,94.0,34.4,59.0,14.9,29.0,-1.7,10.0,13.0,300,17.0,25.52,,,29.81,AA,,29.99,2533
10713,2013,4,25,1253,-7,CLR,10.0,,66.0,18.9,45.0,7.3,18.0,-7.8,16.0,9.0,310,,27.02,,,29.98,AA,,30.0,2534
11278,2013,10,7,1852,-5,BKN049,10.0,,63.0,17.2,56.0,13.5,51.0,10.6,65.0,8.0,340,,29.92,,,29.98,AA,,29.99,2535
12892,2013,10,17,453,-8,CLR,10.0,,62.0,16.7,48.0,8.9,32.0,0.0,32.0,3.0,070,,29.66,,,29.99,AA,,30.01,2536
10529,2013,8,29,1451,-5,FEW023 BKN034 BKN043,10.0,,75.0,23.9,68.0,20.0,64.0,17.8,69.0,8.0,050,,29.81,,,30.01,AA,,30.01,2537
11057,2013,6,11,152,-5,OVC008,10.0,,69.0,20.6,68.0,19.8,67.0,19.4,93.0,8.0,230,,29.16,,,29.95,AA,,29.98,2538
13487,2013,7,23,2253,-6,FEW300,10.0,,68.0,20.0,59.0,15.2,53.0,11.7,59.0,5.0,040,,29.13,,,30.02,AA,,30.03,2539
10800,2013,5,4,153,-8,CLR,10.0,,67.0,19.4,54.0,12.4,43.0,6.1,42.0,0.0,000,,29.0,,,29.74,AA,,29.78,2540
13795,2013,4,6,2215,-5,CLR,10.0,,,,,,,,,6.0,070,,30.21,,,,AA,,30.31,2541
10693,2013,4,25,2153,-6,CLR,10.0,,49.0,9.4,45.0,7.1,40.0,4.4,71.0,0.0,000,,29.72,,,30.37,AA,,30.37,2542
11259,2013,9,13,953,-6,BKN150 BKN250,8.0,,87.0,30.6,74.0,23.3,68.0,20.0,53.0,5.0,100,,29.45,,,29.95,AA,,29.98,2543
14635,2013,6,25,2353,-5,CLR,10.0,,75.0,23.9,74.0,23.1,73.0,22.8,94.0,5.0,080,,30.04,,,30.06,AA,,30.07,2544
13871,2013,8,4,1152,-6,BKN042 OVC050,10.0,,77.0,25.0,65.0,18.2,57.0,13.9,50.0,13.0,110,,29.09,,,30.12,AA,,30.14,2545
14307,2013,10,17,851,-5,OVC011,10.0,,63.0,17.2,60.0,15.6,58.0,14.4,84.0,8.0,240,,29.83,,,29.89,AA,,29.9,2546
15376,2013,6,4,153,-7,CLR,10.0,,79.0,26.1,55.0,13.0,34.0,1.1,20.0,3.0,080,,27.24,,,29.73,AA,,29.9,2547
14683,2013,4,7,651,-6,OVC012,10.0,,64.0,17.8,62.0,16.7,61.0,16.1,90.0,6.0,170,,29.04,,,29.86,AA,,29.91,2548
11057,2013,10,23,152,-5,OVC007,8.0,,59.0,15.0,58.0,14.6,58.0,14.4,97.0,5.0,240,,28.95,,,29.75,AA,,29.77,2549
14107,2013,4,7,851,-7,FEW250,10.0,,73.0,22.8,54.0,12.0,35.0,1.7,25.0,3.0,120,,28.69,,,29.81,AA,,29.86,2550
13795,2013,6,13,735,-5,CLR,10.0,,84.0,29.0,78.0,25.3,75.0,24.0,74.0,11.0,190,,29.71,,,,AA,,29.81,2551
13232,2013,10,28,1451,-6,BKN024 BKN250,10.0,,51.0,10.6,46.0,7.8,41.0,5.0,69.0,14.0,020,,29.61,,,30.3,AA,,30.28,2552
12478,2013,10,1,1251,-5,FEW060 SCT250,10.0,,79.0,26.1,63.0,17.0,51.0,10.6,38.0,10.0,240,,29.93,,,29.95,AA,,29.95,2553
13930,2013,5,27,1851,-6,OVC008,9.0,,58.0,14.4,56.0,13.2,54.0,12.2,87.0,10.0,090,,29.16,,,29.88,AA,,29.88,2554
14570,2013,9,18,2255,-8,CLR,10.0,,55.0,12.8,44.0,6.7,32.0,0.0,42.0,0.0,000,,25.61,,,29.99,AA,,30.09,2555
14635,2013,7,26,853,-5,CLR,9.0,,79.0,26.1,78.0,25.3,77.0,25.0,94.0,3.0,240,,29.99,,,30.01,AA,T,30.02,2556
14570,2013,4,30,855,-8,SCT065 BKN200,10.0,,58.0,14.4,43.0,6.3,26.0,-3.3,29.0,11.0,030,,25.53,,,29.9,AA,,30.01,2557
12889,2013,7,6,1156,-8,FEW110 SCT150 BKN200,10.0,,98.0,36.7,67.0,19.6,49.0,9.4,19.0,7.0,120,,27.49,,,29.66,AA,,29.76,2558
11066,2013,6,21,651,-5,CLR,10.0,,68.0,20.0,62.0,16.6,58.0,14.4,71.0,0.0,000,,29.36,,,30.22,AA,,30.24,2559
15376,2013,7,25,1246,-7,CLR,10.0,VCTS,84.0,28.9,71.0,21.7,65.0,18.3,53.0,0.0,000,,27.37,,,,SP,,30.04,2560
14843,2013,5,2,356,-4,FEW080,10.0,,77.0,25.0,72.0,22.4,70.0,21.1,79.0,0.0,000,,29.9,,,29.9,AA,,29.91,2561
14747,2013,4,1,1153,-8,FEW014 OVC019,10.0,,56.0,13.3,51.0,10.7,47.0,8.3,72.0,8.0,190,,29.64,,,30.13,AA,,30.11,2562
10693,2013,6,30,53,-6,CLR,10.0,,66.0,18.9,64.0,17.8,63.0,17.2,90.0,3.0,160,,29.08,,,29.7,AA,,29.72,2563
14893,2013,5,6,2353,-8,BKN100,10.0,,58.0,14.4,57.0,13.8,56.0,13.3,93.0,7.0,150,,29.91,,,29.95,AA,,29.95,2564
13851,2013,6,24,1052,-6,SCT180 OVC250,10.0,,83.0,28.3,72.0,22.3,67.0,19.4,59.0,20.0,180,25.0,28.61,,,29.93,AA,,29.99,2565
11433,2013,6,17,653,-5,FEW200,10.0,,70.0,21.1,62.0,16.8,57.0,13.9,64.0,0.0,000,,29.22,,,29.92,AA,,29.93,2566
14057,2013,10,12,553,-8,FEW043 OVC060,10.0,,50.0,10.0,48.0,8.8,46.0,7.8,86.0,0.0,000,,29.97,,,30.09,AA,,30.09,2567
14027,2013,4,24,553,-5,BKN038 BKN250,10.0,,74.0,23.3,66.0,18.8,61.0,16.1,64.0,9.0,090,,30.06,,,30.07,AA,,30.08,2568
10713,2013,7,31,859,-7,CLR,10.0,,84.0,29.0,55.0,13.0,28.0,-2.0,13.0,7.0,150,,27.06,,,,SP,,30.05,2569
14747,2013,7,20,1153,-8,BKN010,10.0,,64.0,17.8,58.0,14.6,54.0,12.2,70.0,3.0,150,,29.63,,,30.11,AA,,30.1,2570
12266,2013,5,3,1053,-6,CLR,10.0,,61.0,16.1,47.0,8.5,31.0,-0.6,32.0,28.0,340,39.0,30.08,,,30.19,AA,,30.19,2571
13871,2013,4,4,752,-6,FEW120,10.0,,42.0,5.6,37.0,2.8,30.0,-1.1,63.0,8.0,260,,29.12,,,30.19,AA,,30.17,2572
14100,2013,10,14,454,-5,CLR,10.0,,53.0,11.7,50.0,9.9,47.0,8.3,80.0,7.0,030,,30.31,,,30.34,AA,,30.34,2573
13871,2013,8,17,1752,-6,FEW050,10.0,,76.0,24.4,63.0,17.4,55.0,12.8,48.0,10.0,140,,29.08,,,30.11,AA,,30.13,2574
14524,2013,6,18,123,-5,BKN008 OVC220,9.0,,72.0,22.0,71.0,21.4,70.0,21.0,93.0,3.0,130,,29.72,,,,SP,,29.9,2575
10721,2013,7,6,354,-5,CLR,10.0,,79.0,26.1,74.0,23.1,71.0,21.7,77.0,8.0,250,,30.03,,,30.05,AA,,30.06,2576
13495,2013,4,22,1253,-6,FEW025 SCT034 BKN041,10.0,,75.0,23.9,67.0,19.6,63.0,17.2,66.0,13.0,030,,30.06,,,30.09,AA,,30.08,2577
10397,2013,7,21,1850,-5,FEW007 BKN110,6.0,-RA BR,73.0,23.0,72.0,22.4,72.0,22.0,97.0,7.0,270,,28.91,,,,SP,,30.01,2578
13830,2013,4,15,254,-10,CLR,10.0,,70.0,21.1,69.0,20.7,69.0,20.6,97.0,5.0,190,,29.89,,,29.96,AA,,29.94,2579
13931,2013,8,12,805,-5,SCT010 BKN036,10.0,,81.0,27.0,75.0,24.1,73.0,23.0,77.0,3.0,030,,29.98,,,,SP,,30.01,2580
12339,2013,4,17,1854,-5,FEW039 BKN150 BKN250,10.0,,70.0,21.1,66.0,18.6,63.0,17.2,79.0,16.0,160,,29.07,8.0,16.0,29.92,AA,,29.93,2581
10821,2013,9,28,454,-5,BKN050,10.0,,56.0,13.3,54.0,12.4,53.0,11.7,90.0,0.0,000,,30.09,,,30.25,AA,,30.26,2582
12889,2013,4,16,656,-8,BKN095,10.0,,57.0,13.9,42.0,5.4,21.0,-6.1,25.0,16.0,230,22.0,27.4,3.0,22.0,29.64,AA,,29.67,2583
12953,2013,8,23,351,-5,SCT120 SCT250,10.0,,73.0,22.8,68.0,19.9,65.0,18.3,76.0,8.0,330,,29.85,,,29.88,AA,,29.88,2584
14635,2013,4,20,53,-5,FEW024,10.0,,71.0,21.7,70.0,20.9,69.0,20.6,93.0,3.0,150,,29.97,8.0,9.0,29.99,AA,,30.0,2585
13303,2013,5,12,1353,-5,SCT050TCU SCT200,10.0,,87.0,30.6,76.0,24.4,71.0,21.7,59.0,14.0,170,23.0,29.96,,,29.99,AA,,29.99,2586
14122,2013,5,20,1251,-5,BKN030 BKN049,10.0,,81.0,27.2,70.0,21.0,64.0,17.8,56.0,7.0,230,,28.74,,,30.01,AA,,30.02,2587
13495,2013,6,20,2153,-6,SCT170 BKN250,10.0,,77.0,25.0,72.0,22.4,70.0,21.1,79.0,0.0,000,,30.07,,,30.09,AA,,30.09,2588
13342,2013,7,31,1106,-6,OVC010,10.0,,66.0,19.0,64.0,17.8,63.0,17.0,90.0,0.0,000,,29.29,,,,SP,,30.03,2589
13851,2013,7,7,252,-6,BKN140,10.0,,76.0,24.4,67.0,19.1,61.0,16.1,60.0,8.0,160,,28.57,,,29.89,AA,,29.95,2590
14908,2013,8,14,1153,-8,FEW015,10.0,,75.0,23.9,66.0,19.0,61.0,16.1,62.0,8.0,230,,29.84,,,29.89,AA,,29.9,2591
10713,2013,7,25,53,-7,CLR,10.0,,77.0,25.0,58.0,14.3,43.0,6.1,30.0,5.0,130,,27.0,,,29.87,AA,,29.98,2592
14307,2013,5,25,651,-5,BKN010 OVC014,6.0,BR,50.0,10.0,48.0,9.1,47.0,8.3,90.0,9.0,340,,29.7,,,29.77,AA,0.02,29.77,2593
12266,2013,4,11,1153,-6,CLR,10.0,,59.0,15.0,51.0,10.5,43.0,6.1,56.0,6.0,320,,29.78,0.0,1.0,29.89,AA,,29.89,2594
12889,2013,10,25,1656,-8,FEW250,10.0,,80.0,26.7,54.0,12.4,29.0,-1.7,15.0,7.0,190,,27.74,,,29.98,AA,,30.03,2595
13342,2013,7,4,1452,-6,FEW039 SCT250,10.0,,77.0,25.0,66.0,18.8,59.0,15.0,54.0,15.0,140,,29.33,,,30.06,AA,,30.07,2596
14107,2013,8,7,1751,-7,FEW085 FEW250,10.0,,101.0,38.3,69.0,20.3,49.0,9.4,17.0,9.0,200,,28.65,,,29.76,AA,,29.82,2597
12266,2013,4,3,844,-6,OVC005,4.0,-RA BR,59.0,15.0,58.0,14.3,57.0,14.0,93.0,14.0,010,,29.84,,,,SP,,29.95,2598
12892,2013,8,25,1553,-8,FEW006 SCT080,10.0,,69.0,20.6,64.0,17.5,60.0,15.6,73.0,9.0,260,,29.52,,,29.86,AA,,29.87,2599
10713,2013,6,27,353,-7,CLR,10.0,,60.0,15.6,58.0,14.2,56.0,13.3,87.0,0.0,000,,27.13,,,30.04,AA,,30.12,2600
14057,2013,5,26,422,-8,FEW006 BKN013 OVC026,8.0,,54.0,12.0,54.0,12.2,54.0,12.0,100.0,6.0,120,,29.85,,,,SP,,29.97,2601
14683,2013,7,20,251,-6,FEW017 SCT060 SCT250,10.0,,77.0,25.0,74.0,23.1,72.0,22.2,85.0,5.0,170,,29.11,,,29.93,AA,,29.98,2602
10529,2013,8,9,1051,-5,BKN008 BKN012 OVC030,2.5,+RA BR,74.0,23.3,73.0,22.5,72.0,22.2,94.0,17.0,150,23.0,29.62,,,29.82,AA,0.28,29.82,2603
14730,2013,10,22,1556,-5,SCT140 BKN180,10.0,,56.0,13.3,44.0,6.7,29.0,-1.7,36.0,0.0,000,,29.36,,,29.89,AA,,29.89,2604
